price,price_liter,title,promotion,brand,container,volumen_unid,quantity_pack,image_url,supermarket,id
0.61,1.85,"Cerveza Amstel 0,0 sin alcohol Radler con limón lata 33 cl.",No promotion,"amstel radler sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/864275_00_1.jpg,Carrefour,99
0.68,20.61,"Cerveza San Miguel Magna tipo Lager roja 0,0 sin alcohol lata 33 cl.",No promotion,"san miguel sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/482978_00_1.jpg,Carrefour,100
0.56,1.7,Cerveza Mahou Sin alcohol lata 33 cl.,No promotion,"mahou sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/030130_00_1.jpg,Carrefour,101
7.95,2.65,Cerveza Voll Damm doble malta pack de 12 botellas de 25 cl.,No promotion,voll-damm,botella,25 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/914906_00_1.jpg,Carrefour,102
0.81,2.45,Cerveza Budweiser Lager lata 33 cl.,No promotion,budweiser,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/007332_00_1.jpg,Carrefour,103
1.24,2.48,Cerveza Franziskaner Weissbier sin alcohol botella 50 cl.,No promotion,franziskaner,botella,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/806031_00_1.jpg,Carrefour,104
7.15,1.81,Cerveza Cruzcampo Shandy con limón pack de 12 botellas de 33 cl.,Feliz Aniversario,cruzcampo shandy,botella,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/203614_00_1.jpg,Carrefour,105
0.62,1.88,Cerveza Cruzcampo Shandy con limón lata 33 cl.,No promotion,cruzcampo shandy,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/549988_00_1.jpg,Carrefour,106
2.2,1.47,"Cerveza Buckler 0,0 sin alcohol malta pack de 6 botellas de 25 cl.",No promotion,buckler,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/469587_00_1.jpg,Carrefour,107
1.06,3.21,Cerveza Mahou Maestra tostada doble lúpulo botella 33 cl.,No promotion,mahou maestra,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/969969_00_1.jpg,Carrefour,108
0.58,2.32,Cerveza Turia Märzen de Valencia tostada botella 25 cl.,No promotion,turia,botella,25 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/732930_00_1.jpg,Carrefour,109
4.05,2.7,Cerveza negra Estrella Galicia 0.0 alcohol pack 6 botellas 25 cl.,No promotion,"estrella galicia sin alcohol 0,0%",botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/485184_00_1.jpg,Carrefour,110
0.49,1.48,"Cerveza Heineken Lager 0,0 sin alcohol lata 33 cl.",No promotion,"heineken sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/201559_00_1.jpg,Carrefour,111
1.16,2.64,Cerveza rubia Ambar Tipo IPA lata 44 cl.,Feliz Aniversario,ambar ipa,lata,44 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/857937_00_1.jpg,Carrefour,112
0.96,2.91,"Cerveza Ambar 0,0 sin alcohol sin gluten botella 33 cl.",No promotion,ambar sin gluten,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/807536_00_1.jpg,Carrefour,113
3.4,2.27,Cerveza Budweiser Lager pack de 6 botellas de 25 cl.,Feliz Aniversario,budweiser,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/007334_00_1.jpg,Carrefour,114
1.05,3.18,Cerveza Inedit Damm malta botella 33 cl.,No promotion,inedit,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/883047_00_1.jpg,Carrefour,115
0.56,1.7,"Cerveza San Miguel 0,0 sin alcohol Lager lata 33 cl.",No promotion,"san miguel sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/042673_00_1.jpg,Carrefour,116
5.5,0.92,Cerveza Carrefour Lager pack de 24 botellas de 25 cl.,No promotion,carrefour,botella,25 cl,24,https://static.carrefour.es/hd_280x_/img_pim_food/559181_00_1.jpg,Carrefour,117
0.63,1.91,Cerveza Damm Lemon con limón lata 33 cl.,No promotion,damm,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/371323_00_1.jpg,Carrefour,118
0.83,2.52,Cerveza Ak Damm botella 33 cl.,No promotion,damm,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/371317_00_1.jpg,Carrefour,119
7.25,1.83,Cerveza San Miguel Radler con limón pack de 12 latas de 33 cl.,No promotion,san miguel radler,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/863662_00_1.jpg,Carrefour,120
0.73,1.46,Cerveza Alhambra tradicional lata 50 cl.,No promotion,alhambra,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/409775_00_1.jpg,Carrefour,121
0.62,1.88,Cerveza El Águila sin filtrar lata 33 cl.,No promotion,el águila,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/242533_00_1.jpg,Carrefour,122
2.4,1.21,Cerveza Carrefour extra 7% pack de 6 latas de 33 cl.,No promotion,carrefour extra,lata,33 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/235284_00_1.jpg,Carrefour,123
0.37,1.12,Cerveza Amstel Clásica lata 33 cl.,No promotion,amstel clasica,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/324695_00_1.jpg,Carrefour,124
0.82,2.48,Cerveza Mahou Maestra tostada doble lúpulo lata 33 cl.,No promotion,mahou maestra,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/969967_00_1.jpg,Carrefour,125
10.9,1.84,Cerveza Ambar Lager especial pack de 18 latas de 33 cl.,No promotion,ambar,lata,33 cl,18,https://static.carrefour.es/hd_280x_/img_pim_food/941141_00_1.jpg,Carrefour,126
0.6,1.82,"Cerveza San Miguel 0,0 sin alcohol con zumo de manzana lata 33 cl.",No promotion,"san miguel sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/577260_00_1.jpg,Carrefour,127
0.62,1.88,Cerveza tostada Free Damm 0.0 alcohol lata 33 cl.,No promotion,free damm,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/549742_00_1.jpg,Carrefour,128
0.35,1.06,Cerveza Carrefour Radler con limón lata 33 cl,No promotion,carrefour radler,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/410268_00_1.jpg,Carrefour,129
0.97,2.94,Cerveza rubia Clausthaler sin alcohol sin filtrar botella 33 cl.,No promotion,clausthaler,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/344737_00_1.jpg,Carrefour,130
7.7,2.33,Cerveza Cruzcampo gran reserva malta pack de 10 latas de 33 cl.,No promotion,cruzcampo reserva,lata,33 cl,10,https://static.carrefour.es/hd_280x_/img_pim_food/242525_00_1.jpg,Carrefour,131
0.58,1.76,Cerveza Mahou Clásica lata 33 cl.,No promotion,mahou clasica,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/000151_00_1.jpg,Carrefour,132
3.45,2.3,Cerveza Heineken Lager pack de 6 botellas de 25 cl.,No promotion,heineken,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/000156_00_1.jpg,Carrefour,133
0.45,1.8,Cerveza Damm Lemon con limón botella 25 cl.,No promotion,damm,botella,25 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/124015_00_1.jpg,Carrefour,134
2.65,1.77,"Cerveza San Miguel 0,0 con limón pack de 6 botellas de 25 cl.",No promotion,"san miguel sin alcohol 0,0%",botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/284346_00_1.jpg,Carrefour,135
0.54,1.64,"Cerveza Buckler 0,0 sin alcohol malta lata 33 cl.",No promotion,buckler,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/469592_00_1.jpg,Carrefour,136
2.8,1.87,Cerveza Mahou Mixta Shandy con limón pack de 6 botellas de 25 cl.,No promotion,mahou mixta,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/577274_00_1.jpg,Carrefour,137
0.71,20.7,"Cerveza rubia Polar Malta sin alcohol botella 20,7 cl.",No promotion,polar,botella,7 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/246926_00_1.jpg,Carrefour,138
1.6,1.07,Cerveza Carrefour Lager sin alcohol pack de 6 botellas de 25 cl.,No promotion,"carrefour sin alcohol 0,0%",botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/668340_00_1.jpg,Carrefour,139
0.89,2.7,Cerveza El Águila Sin Filtrar botella 33 cl.,No promotion,el águila,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/240274_00_1.jpg,Carrefour,140
1.73,1.15,Cerveza Carrefour Shandy con limón pack de 6 botellas de 25 cl.,No promotion,carrefour shandy,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/011592_00_1.jpg,Carrefour,141
2.35,1.57,Cerveza Amstel 100% malta pack de 6 botellas de 25 cl.,Feliz Aniversario,amstel original,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/000138_00_1.jpg,Carrefour,142
0.57,2.28,Cerveza Damm Malquerida roja fresca botella 25 cl.,No promotion,damm,botella,25 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/857730_00_1.jpg,Carrefour,143
1.5,4.55,Cerveza Guinness Original irlandesa negra botella 33 cl.,No promotion,guinness,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/272324_00_1.jpg,Carrefour,144
6.65,1.68,Cerveza San Miguel Magna pack de 12 latas de 33 cl.,Feliz Aniversario,san miguel magna,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/218190_00_1.jpg,Carrefour,145
0.83,2.52,Cerveza Cruzcampo Gran Reserva malta botella 33 cl.,Feliz Aniversario,cruzcampo reserva,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/144766_00_1.jpg,Carrefour,146
1.3,3.94,"Cerveza Desperados sabor tequila, lima y cactus botella 33 cl  ",No promotion,desperado,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/476380_00_1.jpg,Carrefour,147
6.3,3.0,Cerveza Coronita pack de 10 botellas de 21 cl.,No promotion,coronita,botella,21 cl,10,https://static.carrefour.es/hd_280x_/img_pim_food/445261_00_1.jpg,Carrefour,148
3.08,2.05,Cerveza Estrella Damm mediterránea pack de 6 botellas de 25 cl.,No promotion,estrella damm,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/026485_00_1.jpg,Carrefour,149
1.32,4.0,Cerveza Desperados sabor mojito botella 33 cl.,No promotion,desperado,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/369764_00_1.jpg,Carrefour,150
0.41,1.24,Cerveza negra Carrefour lata 33 cl.,No promotion,carrefour negra,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/420556_00_1.jpg,Carrefour,151
0.68,2.06,Cerveza Turia Märzen de Valencia tostada lata 33 cl.,No promotion,turia,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/914907_00_1.jpg,Carrefour,152
0.35,0.7,Cerveza Carrefour Holandesa lata 50 cl.,No promotion,carrefour,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/943881_00_1.jpg,Carrefour,153
0.85,2.58,Cerveza tostada San Miguel Selecta botella 33 cl.,No promotion,san miguel selecta,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/761120_00_1.jpg,Carrefour,154
1.49,4.52,Cerveza Grimbergen Blonde botella 33 cl.,Feliz Aniversario,grimbergen,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/269012_00_1.jpg,Carrefour,155
0.69,2.09,Cerveza Estrella Damm mediterránea lata 33 cl.,No promotion,estrella damm,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/030460_00_1.jpg,Carrefour,156
1.56,4.73,Cerveza artesana La Sagra IPA botella 33 cl.,No promotion,la sagra,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/967321_00_1.jpg,Carrefour,157
1.42,4.3,Cerveza Leffe Triple botella 33 cl.,Feliz Aniversario,leffe,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/040275_00_1.jpg,Carrefour,158
1.32,1.32,Cerveza Alhambra especial sin alcohol botella 1 l.,No promotion,"alhambra sin alcohol 0,0%",botella,1 l,1,https://static.carrefour.es/hd_280x_/img_pim_food/618750_00_1.jpg,Carrefour,159
1.25,3.79,Cerveza San Miguel Yakima Valley Ipa lata 33 cl.,No promotion,san miguel ipa,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/486049_00_1.jpg,Carrefour,160
0.7,2.12,Cerveza Ambar Radler Lager premium lata 33 cl.,No promotion,ambar radler,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/981902_00_1.jpg,Carrefour,161
1.18,3.58,Cerveza Clausthaler sin alcohol botella 33 cl.,No promotion,clausthaler,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/809568_00_1.jpg,Carrefour,162
0.99,3.0,Cerveza Staropramen premium botella 33 cl.,No promotion,staropramen,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/297597_00_1.jpg,Carrefour,163
2.19,35.5,"Cerveza rubia Lagunitas tipo IPA India Pale Ale botella 35,5 cl.",Feliz Aniversario,dia,botella,5 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/242461_00_1.jpg,Carrefour,164
0.58,1.76,"Cerveza Amstel 0,0 sin alcohol pura malta lata 33 cl.",No promotion,"amstel sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/346883_00_1.jpg,Carrefour,165
1.62,4.91,Cerveza Judas alta fermentación botella 33 cl.,No promotion,judas,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/008698_00_1.jpg,Carrefour,166
0.83,2.52,Cerveza Amstel Oro tostada botella 33 cl.,Feliz Aniversario,amstel oro,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/939036_00_1.jpg,Carrefour,167
0.96,2.91,Cerveza Mahou 5 Estrellas especial sin gluten botella 33 cl.,No promotion,mahou sin gluten,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/965205_00_1.jpg,Carrefour,168
0.64,1.94,"Cerveza Ambar Radler 0,0 sin alcohol con limón lata 33 cl.",No promotion,"ambar radler sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/988693_00_1.jpg,Carrefour,169
0.7,2.12,Cerveza Amstel Oro tostada lata 33 cl.,No promotion,amstel oro,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/903177_00_1.jpg,Carrefour,170
0.83,1.66,Cerveza Estrella Galicia especial lata 50 cl.,No promotion,estrella galicia,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/387491_00_1.jpg,Carrefour,171
1.0,3.03,Cerveza Daura sin gluten botella 33 cl.,No promotion,daura,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/259656_00_1.jpg,Carrefour,172
0.74,2.24,Cerveza Daura sin gluten lata 33 cl.,No promotion,daura,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/945572_00_1.jpg,Carrefour,173
1.16,3.52,Cerveza Hoegaarden blanca de trigo botella 33 cl.,No promotion,hoegaarden,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/271377_00_1.jpg,Carrefour,174
1.4,0.93,Cerveza Carrefour Classic pack de 6 botellas de 25 cl.,No promotion,carrefour,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/559187_00_1.jpg,Carrefour,175
0.29,0.88,Cerveza Carrefour extra malta lata de 33 cl.,No promotion,carrefour extra,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/476843_00_1.jpg,Carrefour,176
1.35,4.09,Cerveza Blue Moon botella 33 cl.,No promotion,blue moon,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/237321_00_1.jpg,Carrefour,177
6.2,1.88,Cerveza Cruzcampo Especial pack de 10 latas de 33 cl.,No promotion,cruzcampo especial,lata,33 cl,10,https://static.carrefour.es/hd_280x_/img_pim_food/476324_00_1.jpg,Carrefour,178
0.83,2.52,Cerveza San Miguel Premium especial sin gluten botella 33 cl.,No promotion,san miguel sin gluten,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/945279_00_1.jpg,Carrefour,179
1.72,5.21,Cerveza Mahou Barrica Original botella 33 cl.,No promotion,mahou barrica,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/118674_00_1.jpg,Carrefour,180
4.2,1.06,Cerveza Carrefour Radler con limón pack de 12 latas de 33 cl.,No promotion,carrefour radler,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/409777_00_1.jpg,Carrefour,181
1.13,35.5,"Cerveza Modelo especial botella 35,5 cl.",No promotion,modelo,botella,5 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/219071_00_1.jpg,Carrefour,182
4.1,2.73,Cerveza Voll Damm doble malta pack de 6 botellas de 25 cl.,No promotion,voll-damm,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/026482_00_1.jpg,Carrefour,183
0.69,2.09,Cerveza Ambar Lager especial sin gluten lata 33 cl.,No promotion,ambar sin gluten,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/947313_00_1.jpg,Carrefour,184
1.75,3.5,Cerveza Grevensteiner botella 50 cl.,Feliz Aniversario,grevensteiner,botella,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/946448_00_1.jpg,Carrefour,185
2.55,1.7,"Cerveza Amstel 0,0 sin alcohol pura malta pack de 6 botellas de 25 cl.",No promotion,"amstel sin alcohol 0,0%",botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/346854_00_1.jpg,Carrefour,186
1.1,3.33,Cerveza Voll Damm doble malta botella 33 cl.,No promotion,voll-damm,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/908331_00_1.jpg,Carrefour,187
0.96,2.91,Cerveza Ambar Radler Lager premium botella 33 cl.,No promotion,ambar radler,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/981889_00_1.jpg,Carrefour,188
0.98,2.97,Cerveza Daura Marzen Lager sin gluten botella 33 cl.,No promotion,daura,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/909933_00_1.jpg,Carrefour,189
3.62,0.91,Cerveza Carrefour Pils pack de 12 latas de 33 cl.,No promotion,carrefour pils,lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/420552_00_1.jpg,Carrefour,190
2.65,1.77,Cerveza Mahou Clásica pack de 6 botellas de 25 cl.,No promotion,mahou clasica,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/000140_00_1.jpg,Carrefour,191
0.83,2.52,Cerveza Bock Damm Munich negra lata 33 cl.,No promotion,damm,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/538933_00_1.jpg,Carrefour,192
5.65,1.88,Cerveza Especial Cruzcampo pack de 12 botellas de 25 cl.,No promotion,cruzcampo especial,botella,25 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/242536_00_1.jpg,Carrefour,193
7.92,20.0,"Cerveza San Miguel Magna Roja 0,0 alcohol pack 12 latas 33 cl.",Feliz Aniversario,"san miguel sin alcohol 0,0%",lata,33 cl,12,https://static.carrefour.es/hd_280x_/img_pim_food/482968_00_1.jpg,Carrefour,194
0.8,1.6,Cerveza San Miguel especial Lager lata 50 cl.,No promotion,san miguel,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/019812_00_1.jpg,Carrefour,195
1.0,3.03,Cerveza Budweiser Lager botella 33 cl.,No promotion,budweiser,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/007333_00_1.jpg,Carrefour,196
1.0,3.03,Cerveza artesana Burro de Sancho rubia botella 33 cl.,No promotion,burro de sancho,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/330715_00_1.jpg,Carrefour,197
1.93,5.85,Cerveza artesana Damm Complot IPA botella 33 cl.,No promotion,damm,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/222569_00_1.jpg,Carrefour,198
0.4,0.8,Cerveza Carrefour especial lata 50 cl.,No promotion,carrefour especial,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/115756_00_1.jpg,Carrefour,199
0.82,2.48,Cerveza rubia San Miguel Manila lata 33 cl.,No promotion,san miguel manila,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/849352_00_1.jpg,Carrefour,200
0.65,1.97,Cerveza negra Carrefour botella 33 cl.,No promotion,carrefour negra,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/410274_00_1.jpg,Carrefour,201
0.85,1.7,Cerveza Cruzcampo Especial lata de  50 cl.,Feliz Aniversario,cruzcampo especial,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/242543_00_1.jpg,Carrefour,202
1.34,1.34,Cerveza San Miguel Tradición botella 1 l.,No promotion,san miguel,botella,1 l,1,https://static.carrefour.es/hd_280x_/img_pim_food/000136_00_1.jpg,Carrefour,203
0.65,1.97,Cerveza Heineken Lager lata 33 cl.,No promotion,heineken,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/000157_00_1.jpg,Carrefour,204
1.06,2.99,"Cerveza Goya Malta sin alcohol 35,5 cl.",No promotion,goya,No specified,5 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/827948_00_1.jpg,Carrefour,205
1.3,1.3,Cerveza Alhambra tradicional botella 1 l.,No promotion,alhambra,botella,1 l,1,https://static.carrefour.es/hd_280x_/img_pim_food/052041_00_1.jpg,Carrefour,206
0.62,1.88,"Cerveza Ambar 0,0 sin alcohol lata 33 cl.",No promotion,"ambar sin alcohol 0,0%",lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/232597_00_1.jpg,Carrefour,207
1.84,7.36,Cerveza Mort Subite Kriek Lambic botella 25 cl.,No promotion,mort subite,botella,25 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/244454_00_1.jpg,Carrefour,208
0.93,2.82,Cerveza Lager especial sin gluten Ambar botella 33 cl.,No promotion,ambar sin gluten,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/790797_00_1.jpg,Carrefour,209
1.2,3.64,Cerveza Mahou Maestra Dunkel lager oscura botella 33 cl.,No promotion,mahou maestra,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/061017_00_1.jpg,Carrefour,210
3.55,2.37,Cerveza ecológica San Miguel  pack de 6 botellas de 25 cl.,No promotion,san miguel ecologica,botella,25 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/182927_00_1.jpg,Carrefour,211
0.79,1.58,Cerveza Mahou Clásica lata 50 cl.,No promotion,mahou clasica,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/189537_00_1.jpg,Carrefour,212
1.33,4.03,Cerveza rubia Kirin Ichiban botella 33 cl.,No promotion,kirin,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/071992_00_1.jpg,Carrefour,213
1.57,3.14,Cerveza Desperados sabor tequila lata 50 cl.,No promotion,desperado,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/777164_00_1.jpg,Carrefour,214
2.0,6.06,Cerveza Alhambra Ron Granadino botella 33 cl.,No promotion,alhambra gran granadino,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/432192_00_1.jpg,Carrefour,215
2.85,2.38,Cerveza Cruzcampo Especial pack 6 botellas de 20 cl.,No promotion,cruzcampo especial,botella,20 cl,6,https://static.carrefour.es/hd_280x_/img_pim_food/476377_00_1.jpg,Carrefour,216
1.02,3.09,Cerveza San Miguel Fresca botella 33 cl.,No promotion,san miguel fresca,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/426292_00_1.jpg,Carrefour,217
1.67,3.34,Cerveza Desperados sabor mojito lata 50 cl.,No promotion,desperado,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/476323_00_1.jpg,Carrefour,218
1.04,3.15,Cerveza Andalusian Pale Ale Cruzcampo botella 33 cl.,No promotion,cruzcampo ipa,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/242412_00_1.jpg,Carrefour,219
1.42,4.3,Cerveza artesana La Sagra blanca de trigo botella 33 cl.,No promotion,la sagra,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/320571_00_1.jpg,Carrefour,220
0.54,1.64,Cerveza San Miguel Radler con limón lata 33 cl.,No promotion,san miguel radler,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/863661_00_1.jpg,Carrefour,221
0.61,1.85,Cerveza Cruzcampo Gran Reserva malta lata 33 cl.,No promotion,cruzcampo reserva,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/011160_00_1.jpg,Carrefour,222
1.42,4.3,Cerveza artesana La Sagra premium botella 33 cl.,No promotion,la sagra,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/317036_00_1.jpg,Carrefour,223
6.95,2.11,Cerveza Budweiser Lager pack de 10 latas de 33 cl.,No promotion,budweiser,lata,33 cl,10,https://static.carrefour.es/hd_280x_/img_pim_food/835725_00_1.jpg,Carrefour,224
1.33,4.03,Cerveza Grimbergen Belgian Pale Ale botella 33 cl.,No promotion,grimbergen,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/236952_00_1.jpg,Carrefour,225
0.56,1.7,Cerveza San Miguel especial Lager lata 33 cl.,No promotion,san miguel,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/000150_00_1.jpg,Carrefour,226
0.68,2.06,Cerveza San Miguel Selecta lata 33 cl.,No promotion,san miguel selecta,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/761122_00_1.jpg,Carrefour,227
1.0,3.03,Cerveza Heineken Lager botella 33 cl.,No promotion,heineken,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/030258_00_1.jpg,Carrefour,228
1.3,1.3,Cerveza Amstel 100% malta botella 1 l.,No promotion,amstel original,botella,1 l,1,https://static.carrefour.es/hd_280x_/img_pim_food/000135_00_1.jpg,Carrefour,229
2.15,6.52,Cerveza Mahou Barrica Bourbón botella 33 cl.,No promotion,mahou barrica,botella,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/364021_00_1.jpg,Carrefour,230
1.29,2.58,Cerveza Franziskaner Weissbier Naturtrüb lata 50 cl.,No promotion,franziskaner,lata,50 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/101851_00_1.jpg,Carrefour,231
1.21,3.67,Cerveza Rum Cubanisto botella 33cl.,Feliz Aniversario,cubanisto,botella,33cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/845128_00_1.jpg,Carrefour,232
1.56,4.73,Cerveza artesana Arriaca tipo IPA lata 33 cl.,No promotion,arriaca,lata,33 cl,1,https://static.carrefour.es/hd_280x_/img_pim_food/178291_00_1.jpg,Carrefour,233
